Restaurant,Reviewer,Review,Rating,Time,VADER_Score,Sentiment
,,Average quality of food except Kaju paneer curry average ordered additional onion lemont there onion lemon pack want,,,,0
,,Order zomato food largely ono combo a waste of money never goes,,,,0
,,Taste Bon Curry Kaju Ordained usual sent half pathetic,,,,0
,,GOT VEG Fried Rice Immed Kaju Fried Rice,,,,0
,,Worse manchua paneer ever eaten so far the money restaurant restaurant now removed zomato,,,,0
,,Order a good late delivery,,,,0
,,waste money,,,,0
,,Totally burned naan incapable of eating,,,,0
,,bad,,,,0
,,Command delivered,,,,0
,,Rotis Delivered Hotnot satisfied ordered,,,,0
,,Chilly Tastechilly Paneer Watery n Tasteer Chatpata,,,,0
,,Naan Gud,,,,0
,,Did not receive a money order paid for the worst Santosh Dhaba Zomato service,,,,0
,,Wait a lot of time,,,,0
,,"Well, the order first came far beyond time did not originally come",,,,0
,,butter milk waste,,,,0
,,waste,,,,0
,,half boiled rice with Masala rice,,,,0
,,Worse food does not like unsatisfied food biryani and baby corn,,,,0
,,The worst Biryani ate a life,,,,0
,,Food Bad took a long time to prepare the Restaurant Order Avoid the restaurant,,,,0
,,Worse food completely spoiled eats completely wasted,,,,0
,,offer a good,,,,0
,,Fucking butter of ordering you sent Rotiand normal matar paneer tireless disappointed,,,,0
,,"Although I love Chinese place a big disappointment, you have the taste of bad prices of the high lamb correctly cooked with a cold chicken taste and crispy crispy chicken honey",,,,0
,,went last night friend around PM welcomed you that the starter will not be available rather to start the main course ordered vegetarian vegetarian schezwan rice craft noundlesthet decent food a funny food soon to arrive requested to pay for food okyish grateful,,,,0
,,Restaurant located Complex Reliance Trendy Gachibowli Chinese Chicken Chopsey Good U Skip Place,,,,0
,,"Today, the green vegetarian noodles ordered are unfortunately unfortunately the quality of the food was not very disappointed with the time",,,,0
,,The pathetic service took the order time order even if the table has occupied a delay in response full food experience ruin,,,,0
,,oh terrible stove noodles salted spices,,,,0
,,bakwaas chilli noodles with garlic niether chili,,,,0
,,Food good every time the chicken fried rice does not completely cook raw chicken with lemon soup in coriander seemed a worthy price,,,,0
,,Or ordered green curry received the Aalooo Curry Visible Red Chilli Rice Rice Pire given the worst experience of life never,,,,0
,,worse experience,,,,0
,,went for a part Sunday dinner already heard a lot of place friend taste Gaspoard doubts the stone soup commanded fortunately does not go inside the stomach unfortunately the body disturbs,,,,0
,,poor quality,,,,0
,,"Third time, the first two experience the impressive food really tasty good amount of time faced disappointed for flat fish food",,,,0
,,Chicken ordered Sweet vegetarian corn soup rice fried rice blank with bearable chicken soup safely say worse chicken soup of sweet corn ever hadtaste quality,,,,0
,,poor,,,,0
,,Potatolooks patato-pimples pathetic like someone puts sugar ayrup,,,,0
,,oily magnet,,,,0
,,Dint taste the good food dinner of China impressed the foods ordered to the taste of Chinese noodles by the roadside,,,,0
,,Momos Roll Spring Good Rest Champignon Padthai Spicy Padfou of Thai flavor meant the peanut flavor of good taste spring onion punthai pistole,,,,0
,,bad,,,,0
,,Super poor quality of justified quantity quickly,,,,0
,,stone food,,,,0
,,have food,,,,0
,,Gravy of insipidly insipated broccoli baby,,,,0
,,Food packaging correctly makes the food cover without oil vegetables has mixed vegetable food,,,,0
,,Crispy Time reached also asked for the green soaking chutney delivered,,,,0
,,Momos bad late delivery,,,,0
,,Excellent food has always given plastic cutlery even if the request specifically provided,,,,0
,,Sigh,,,,0
,,received something else,,,,0
,,quantity given less plaque worth the price,,,,0
,,Chicken fried rice ordered a lot of topins,,,,0
,,Noodles ordered Baby Mushroom Mushrooms Corn Noodles Unsil Noodles Uncutders Choun-Oign,,,,0
,,VEG ordered soft noodles with burned garlic frit,,,,0
,,I went fast for farewell colleague Avg Ambience Sofa Dirty Food Overspicy Seel Trew Mask Retalie Tastellyly Reason Restaurant still in life Next DLFNOTOT if not,,,,0
,,The even polite staff obtained a dirty plate A worst experience would suggest ordering online food wish food to taste decent food in the way the load service,,,,0
,,Worse Pathetic Hot-Hot-Hot Hot Chicken Food Service An unusual chicken smell lollipop Whon ordered brought pests saying the lollipop trying to make a customer to make cash.,,,,0
,,Load r Bulshit packaging normal packaging loading command Taste orde,,,,0
,,Prawn biryani book received from chicken small piece of chicken chicken disappointed,,,,0
,,Worse delivery,,,,0
,,Part of chicken with satisfied quantity given the trial customer for percentage for percentage of first order,,,,0
,,GOOD,,,,0
,,a lot of spicy sampered,,,,0
,,A piece of biryanisuch chicken,,,,0
,,I have biryani chicken without chicken,,,,0
,,butter milk delivered,,,,0
,,Supplied Masala less onion last week completely less Masala full white rice,,,,0
,,,,,,0
,,Less peace,,,,0
,,Ordered food delivered,,,,0
,,Bad not rice the cooked quality of rice,,,,0
,,Gongura biryani Good quantity two people a lot of tasty Apollo fish,,,,0
,,Less than,,,,0
,,spicy,,,,0
,,Late delivery,,,,0
,,Min,,,,0
,,Worse food for small room,,,,0
,,cheated,,,,0
,,Limited menu for average food service,,,,0
,,Dance Floor by zomato supposed Live Dj Dance Floor Food Quality GOOD Dance Expected,,,,0
,,"The casual staff ordered ordered toast to the chilli received the order served half an hour of toast bread bread took a minute of tracking literally twice three times the cocktail has not been better off as a water index, ask the sauce to go from the fish ordered from the lateral fresh sauce, the main fish has tasted well that slightly cooked improves the level of service",,,,0
,,"Surbhi Garg did not like the food served late from bad service, let's say the food served has taken the attractive resources expected",,,,0
,,The worst experience of never served food before the starter of pathetic music Cold One Serve Event of the disappointing drinks group,,,,0
,,The worst place never came to the party to serve the food drinks for arrogant personnel even a team of people's servers Pathetic Ambience Music Sucer,,,,0
,,Good Books Drinking Menu available in addition to invoice.,,,,0
,,"FG Experience Place Super Pathetic Service Server Act Like Bunch Joker Every Drinking Order Need to run, never recommend a visit location",,,,0
,,"I went for a birthday friend during the week, the crowd during the week will not be found where there is a lot of time sitting outside the open area too well the coolness of the really great Monsoon day to come. As Dissapoint Management Post came very sorry to give a completely disappointed instance plaque giving a weak note also a bad experience of the food ordered well",,,,0
,,"The worst place, the worst service without anterior intimation ceased to take the order of crisp corn has taken an hour never recommends the place",,,,0
,,DJ is not great was not much crowd although the weekend late service Bonne DJ Improved atmosphere Lot,,,,0
,,"I felt like I attended the reception of the Wedding Saturday Night, the place has changed a lot of years perhaps the timing properly",,,,0
,,Bar atmosphere good ordered chilli broccoli mix broccoli chouflower broccoli tasty oreat area problem booking cab also pm returning,,,,0
,,Usually went to many foreign beers usual men men mentioned in the second personalized zomato gold menu requested get a free zomato gold drink menu,,,,0
,,Pathetic service point Restaurant of the Happy Hour Gold Restaurant Refute Drinking Drink Available START Available Server Give a Stupid Service Service Happy Hour even HAPPY HOUR does not want to serve HAPPY HOUR MENU MODE LAVE Customer Experience will never visit Place Future Taging Bishwajeet JHA,,,,0
,,Terrible explain Saturday evening and seven. Zomato Fool restaurant client fairly buffet food vegetarian option less desert display well although service also pathetic Indian bread to ask for many times in the spoon fabric served u table plz report pic gamin u Imagine long fabrics,,,,0
,,Worse ever experimenting with the place of the Courtement Dinner Courtesy Sense Talk Customer Reservation Team Intensit Business would never recommend the place of anyone,,,,0
,,Reservation location of the absolutely horrible business package provided the Detail menu package confirmed Friday Available Monday managing the event management rude to insist on the fact that they will provide the Buffet load price by minimum courtesy pack even by respecting the director of facts Lady trying to speak probably the worst team never spoken disappointing.,,,,0
